"Plot_ID","Trial","Loc","Year","X.Can.Cover_159.V2","NDVI_159.V2","GNDVI_159.V2","SR_159.V2","NDRE1_159.V2","NDRE2_159.V2","TCARI_159.V2","SAVI_159.V2","NWI1_159.V2","NWI2_159.V2","MTVI_159.V2","ChlRE_159.V2","BLU_159.V2","GRN_159.V2","RED_159.V2","RE1_159.V2","RE2_159.V2","NIR_159.V2","X900_159.V2","X975_159.V2"
184,"Hard_F5_SP","Spillman",2021,91.3818722139673,0.313154452299014,0.282295605975018,1.9291999042578,0.200238282429993,0.0764084727715809,27.2329831989952,0.427459844987149,-0.0557695241700034,0.0872589311162041,0.0479090866828766,0.502009115849425,26.4141801981708,39.9105673076183,37.3071028743035,47.6798268237315,61.4007811357261,71.62541985294,95.3609346798631,85.1718441646233
185,"Hard_F5_SP","Spillman",2021,89.6079357581483,0.298447431907588,0.268735972238926,1.86365728056972,0.199444244916513,0.0762427210421893,23.8997286678143,0.399449030670659,-0.0532799769400016,0.0913129517071975,0.0402329581287742,0.499977628205499,26.5866842797886,39.34361545475,36.903095917069,45.6608503133131,58.7259132360674,68.4817971306674,91.4220370169103,82.0788426213196
186,"Hard_F5_SP","Spillman",2021,88.2440476190476,0.301467422228294,0.270377141456539,1.87837567111514,0.199986065083566,0.0762009403979356,24.8432774568027,0.397376121164447,-0.050913691046159,0.0906696819195351,0.0399734144426369,0.501203393780264,26.6556984990514,39.0960993028845,36.5416477018222,45.523870200312,58.6668793796944,68.4437005240465,90.8412584738774,81.8807305992355
187,"Hard_F5_SP","Spillman",2021,91.2982126058325,0.316158212121239,0.28225195068845,1.93709268717438,0.195482733973888,0.0739868908126114,29.0811332973503,0.431149574400114,-0.0527247762185708,0.0862577999670163,0.0511531122854962,0.487362481812853,25.9438348376196,39.7389024377777,36.9048738464757,47.9636117671015,61.4441676409727,71.3135829094732,94.1147234081314,84.6006857379276
188,"Hard_F5_SP","Spillman",2021,90.2394106813996,0.371004616936397,0.334962746285602,2.20476520814345,0.219235743199543,0.0862750984746472,35.7255715485733,0.500147086345911,-0.076656847003504,0.0676769823196923,0.0631539071196382,0.56301730600156,25.1358839098996,37.4311108061704,34.4754178467294,48.4435003591443,63.6601853763499,75.7872390051523,101.130234567758,86.52951226795
189,"Hard_F5_SP","Spillman",2021,88.016157989228,0.320155563174149,0.287629860732254,1.95397964023591,0.207135300343993,0.0800573605246704,26.647452964133,0.420879093803748,-0.0609634373105924,0.0838756018387788,0.0451156462014599,0.524130183540157,25.1052500955276,37.3368570270857,34.7663267811716,44.4580775653129,57.6960586265093,67.8249294158083,90.5605816675185,80.0246000218177
19,"Hard_F5_SP","Spillman",2021,93.521897810219,0.380987310735492,0.345259201661211,2.25196227353524,0.211193651905294,0.0831487082167851,42.8971130565367,0.532465112202615,-0.0597824081726671,0.0746357404163724,0.0762601788109624,0.536695580360598,27.8677752391255,41.7332208870292,38.4496886004369,56.1532889978482,73.0196209562528,86.3766434756024,113.060268456939,100.010413732001
190,"Hard_F5_SP","Spillman",2021,90.9697508896797,0.326000029951952,0.295184538344001,1.97919056994254,0.195201967048431,0.0745720698927678,32.9420772472571,0.443088249912584,-0.0568613541148537,0.0790275475482148,0.0582747003302729,0.486153448969805,27.7713068800128,41.3306925571537,38.6224805138288,51.3473867674654,65.6756629269507,76.3108742550055,100.0941866943,89.2235933740375
191,"Hard_F5_SP","Spillman",2021,90.5468025949954,0.2987644821879,0.270156721147239,1.8648349430881,0.194781939490691,0.0736286369244242,25.331876707457,0.404089816018054,-0.049664958428525,0.0889493617343295,0.0444490385299499,0.485558138458672,26.8735600019258,40.1840683212167,37.7730320456422,47.2382445690151,60.5169715559191,70.2199880880767,92.6121425240141,83.7366260196297
192,"Hard_F5_SP","Spillman",2021,84.8269742679681,0.281318920323184,0.251327707679229,1.79344565972751,0.185523728539287,0.069296020068422,24.0150004787835,0.356463128168988,-0.0376178588275145,0.0990080784151745,0.0370904749573954,0.456776707285142,25.8208402772115,38.8196088058208,36.4129537679349,44.6989241520051,56.6619225370422,65.182366931346,85.5990480565224,79.2869824061949
193,"Hard_F5_SP","Spillman",2021,92.8670041417395,0.271566624809198,0.24643946448449,1.75380621727245,0.183909054109251,0.0685152063720398,22.5294894280241,0.376748909837292,-0.0425338313768175,0.0928194893552081,0.0388954404121993,0.451903710135329,29.1977466981724,43.4571782606262,41.2008977390892,49.7450918021621,62.9069270866133,72.2248711030765,94.5808974824743,86.7647701473153
194,"Hard_F5_SP","Spillman",2021,86.876404494382,0.317005578022984,0.2889937617873,1.94545655154896,0.205644935286961,0.079755103853788,27.0218836922617,0.411411127838037,-0.0516939849546318,0.0922793477318035,0.0458229664355892,0.519302375674116,25.757494987105,38.1294645796576,35.8616551687029,45.6886114527588,59.1335017166716,69.4680202044106,92.6391286856965,83.3968735287268
195,"Hard_F5_SP","Spillman",2021,93.4032328527741,0.404187578242409,0.364530459763256,2.38276490252041,0.228741821343185,0.0910029490228234,41.0523075297624,0.564040763001915,-0.0691084104313114,0.0781069468159182,0.0748634613056418,0.594695625436984,25.5875097034994,38.0547353295259,34.6758494870183,51.6155226278702,68.561503405742,82.4155522362949,110.539856667605,96.0468627760216
196,"Hard_F5_SP","Spillman",2021,91.9508867667121,0.392467882687348,0.352887311630274,2.32249811446717,0.223901376283612,0.0887994043866532,40.2873510278582,0.539191546385811,-0.0587536016934106,0.0876821640068045,0.0706320407798595,0.578389605001866,26.1097169007758,38.3855422292604,34.9982363378298,51.2878760165071,67.7641602389419,81.126631240781,108.669244378731,96.353871971164
