"Plot_ID","Trial","Loc","Year","X.Can.Cover_145","NDVI_145","GNDVI_145","SR_145","NDRE1_145","NDRE2_145","TCARI_145","SAVI_145","NWI1_145","NWI2_145","MTVI_145","ChlRE_145","BLU_145","GRN_145","RED_145","RE1_145","RE2_145","NIR_145","X900_145","X975_145"
87,"USDA","Kahlotus",2021,74.2462953500255,0.41018995970358,0.377949874316781,2.47282954215225,0.186460299758933,0.0823497846187388,64.3823555511612,0.455433692233285,0.00955784091219939,0.0692644351497983,0.0852941213915924,0.46162027662696,25.6421054833482,37.8100590018827,35.0123722302523,58.1880964211363,72.1787282985453,85.5142100620873,96.1545199990876,97.5217798222587
88,"USDA","Kahlotus",2021,83.4504293520687,0.437088539226972,0.405510360968436,2.62324322158103,0.19210035442694,0.0854022181620972,69.2566455725134,0.545477744833695,0.00815023242223499,0.072421218798259,0.104929005839833,0.478082711214397,27.2583546467532,41.2099214680347,38.1329560976338,66.8449959144869,83.2972585948414,99.1853292354851,112.547740008641,113.980924030926
89,"USDA","Kahlotus",2021,67.8544207317073,0.403154109023698,0.376974204554106,2.44292297461949,0.192961789363836,0.085389328954192,56.7770457024448,0.409006079787833,0.00102809148537257,0.0642861567664924,0.0741796829555393,0.481715386059428,21.5901327574166,32.2014816083095,30.2369310193881,48.9810141742226,61.188531158883,72.9569341918863,82.4633644752323,82.2079808523809
9,"USDA","Kahlotus",2021,83.7946249498596,0.418890564516952,0.389371999735482,2.51640447929699,0.191977770913598,0.0853144872839026,63.088803667572,0.524863864149433,-0.0146327193731313,0.0520542235042451,0.0981579515944166,0.477809059219167,27.071379290955,40.6863330253787,37.8826664263266,63.7702967767527,79.5051009883395,94.7382409696867,107.850931606647,104.237274413461
90,"USDA","Kahlotus",2021,80.6780227120909,0.406933707789974,0.380605612699919,2.4482074871927,0.198523569939889,0.0883460574587024,57.076447281042,0.490881161361103,0.00206424414631917,0.0700433636301211,0.0869958322408406,0.498997082544764,26.1806162562733,38.6938575241418,36.3383855961999,58.4724804594169,73.4726775973431,88.0994786634669,100.694818033526,100.59471027331
91,"USDA","Kahlotus",2021,85.6159285448456,0.417832866149424,0.386289332289726,2.51275478116612,0.18262970273863,0.0814008068502524,68.3429498840614,0.534984458588343,-0.00111397100260812,0.0600784218096863,0.104560776488828,0.449626553801293,28.9225146939186,43.5451122801534,40.336379162288,69.2065369395277,85.3295588756968,100.93764487097,113.526619147361,112.720914764802
92,"USDA","Kahlotus",2021,74.8259052924791,0.401649513939587,0.374275617700887,2.41793040761686,0.182927322970689,0.0811368246787728,61.5653109241612,0.449394595508568,-5.1378526194553e-05,0.0641987085023507,0.0863664602027199,0.450644347781029,24.3829129676438,37.0546965914373,34.7036676915563,57.1311471241812,70.5158159573394,83.3458994640557,94.4138750017438,93.9602532982905
93,"USDA","Kahlotus",2021,79.9303519061584,0.386259915425219,0.360643773636772,2.32934089772018,0.182294972297094,0.0808168868666499,57.265077660025,0.461637920874389,-0.00711172070079107,0.0552058930900845,0.0869086602625769,0.448993064499744,27.1721386011043,40.0496334256717,37.7171549151711,59.5687573890694,73.4290409152638,86.662577571044,97.9827998625777,96.196248335254
94,"USDA","Kahlotus",2021,54.6783625730994,0.392369397049204,0.365480317445901,2.36028101125912,0.178494964068987,0.0795477455772523,62.9462455988693,0.320842002994213,-0.0014446970755476,0.0552766981235751,0.0624458517846899,0.437255576867901,19.4551428159049,28.7360602025175,26.9709396239305,43.5281288122623,53.3712254582438,62.7983757517519,70.29087890139,69.7888436140232
95,"USDA","Kahlotus",2021,43.7119675456389,0.391777386211842,0.362828571044929,2.36657355663985,0.175037039993611,0.0782379356433356,65.7505848831492,0.256131169016924,0.00550648090126448,0.0570683368289878,0.0502411569873912,0.427200176886588,16.0987908868063,23.782206364134,22.2154386906033,36.0833595019345,44.0641976862272,51.7443002597254,57.342768493087,57.7279001958691
96,"USDA","Kahlotus",2021,43.5842848848461,0.381199492002401,0.354234791069211,2.31145513942374,0.169253887594615,0.0759842395231651,65.2384688324336,0.24849186704074,0.013722030972355,0.0644384978882753,0.0499006567445312,0.410748200977242,16.3292312577785,24.1859781288042,22.7217969437356,36.415102125678,44.1370995611909,51.5999969311574,57.0579065396295,58.3784498716031
97,"USDA","Kahlotus",2021,73.1596432942822,0.396950636229151,0.370083800524906,2.40679916457049,0.185591155027319,0.0823732259843111,60.3912387408138,0.434264888600715,0.0102565073692894,0.0694764266011585,0.0810163498105356,0.459084082065361,24.6695133163384,36.6760409254859,34.3929165806997,55.9016861982858,69.2661848971171,82.1474392489337,92.0837560515863,93.4090752561699
98,"USDA","Kahlotus",2021,60.1798996713371,0.400043420787092,0.373570797039178,2.43377769672645,0.183052625387718,0.081325814146872,63.1807508657138,0.36003836808906,0.0211323262190656,0.0783559292932726,0.0687807753628664,0.451706122340413,20.7811547823347,30.963935714567,29.0563341978196,47.7435225461444,58.9882967898572,69.8159408180309,78.0878460484915,80.9495913566204
99,"USDA","Kahlotus",2021,53.7425742574257,0.405097872301873,0.373030139798327,2.45296740168539,0.177633552336801,0.0785579796489451,67.5494430885704,0.325600090237702,0.0168419039559203,0.0696176497515887,0.0634887712764986,0.434789760345531,18.9689750774605,28.2825350695796,26.1861070349315,44.0147980958758,54.0245459550797,63.527365079786,70.4030809849402,72.4319872315163
1,"AHR1","Kahlotus",2021,79.163052905464,0.406568328717928,0.382437305113149,2.41955063672767,0.196507651401555,0.0873700526512253,59.7150094209464,0.481277350383847,-0.0832407860368669,-0.013394670205775,0.0879548475590107,0.491267707054423,26.7717784475049,39.2928489885344,37.094122731431,59.747845641476,74.7995764172929,89.3778876788714,102.534278050573,86.4402130139406
10,"AHR1","Kahlotus",2021,73.78300330033,0.418209556398931,0.390339362406948,2.50685747202746,0.201182386661652,0.0894468125273307,61.2492844171331,0.461420083416875,-0.0751128199541157,-0.00661795815915418,0.0822753959755316,0.506280848289469,24.8416743382517,36.177869760972,33.8036882954246,55.6851296301946,70.185702179431,84.3003322189983,96.3943677743342,82.4288294412674
