"Trial","Plot_ID","Loc","Year","X.Can.Cover_153","NDVI_153","GNDVI_153","SR_153","NDRE1_153","NDRE2_153","TCARI_153","SAVI_153","NWI1_153","NWI2_153","MTVI_153","ChlRE_153","BLU_153","GRN_153","RED_153","RE1_153","RE2_153","NIR_153","X900_153","X975_153","X.Can.Cover_155","NDVI_155","GNDVI_155","SR_155","NDRE1_155","NDRE2_155","TCARI_155","SAVI_155","NWI1_155","NWI2_155","MTVI_155","ChlRE_155","BLU_155","GRN_155","RED_155","RE1_155","RE2_155","NIR_155","X900_155","X975_155","X.Can.Cover_165","NDVI_165","GNDVI_165","SR_165","NDRE1_165","NDRE2_165","TCARI_165","SAVI_165","NWI1_165","NWI2_165","MTVI_165","ChlRE_165","BLU_165","GRN_165","RED_165","RE1_165","RE2_165","NIR_165","X900_165","X975_165"
"SWW_HiRain_Prel",1,"Kincaid",2021,97.6245387453875,0.41117661515866,0.361342263083756,2.43033212754928,0.216764235442987,0.0950253511986399,49.7619325601462,0.599921255465532,-0.103974655669623,0.0266969787739785,0.0844219192469687,0.555582306066573,30.6521882324348,44.5317764493124,39.7145432073029,61.2344249755498,78.5553912033951,95.0915688154468,123.486754895996,100.103737175618,98.6476868327402,0.433548534788889,0.395825084686051,2.57030794267324,0.205025754406398,0.0889847691092804,61.1333146673286,0.63941765590094,-0.0567337562995958,0.00676543778583828,0.111406406118595,0.518446192137375,32.101260952437,46.6886865082649,42.7555726346627,71.2542655785912,90.2804698967526,107.9415617745,122.515955198555,109.273137350583,92.6062846580407,0.356258838691804,0.31760355674333,2.12590885983757,0.186241073348152,0.0767296457487606,45.6016632774222,0.493098603029672,-0.0269241389507141,0.107193573811584,0.0773803391929914,0.459382233567101,30.8215843975533,45.209665206321,41.4965261077901,59.9320079629721,74.9069010801353,87.4188758583523,114.379169549558,108.297662099204
"SWW_HiRain_Prel",2,"Kincaid",2021,98.0947476828012,0.38370914746352,0.334752530266437,2.26439211544196,0.210093364468949,0.0915389693851557,44.7431149259087,0.562478101247426,-0.0863291264035238,0.0451018556086506,0.0751228870155866,0.53287929400532,31.0190001029235,45.0091873787111,40.2842721100741,59.211796917543,75.4822410444872,90.7714207437352,117.942637931266,99.1202000841972,99.2317880794702,0.402177875807683,0.365262796617841,2.36975459520917,0.196533232071278,0.0841353316956719,55.0460623031369,0.596584069303887,-0.0400016442026478,0.0241173754668555,0.102010339076666,0.490585144550406,32.5469199108106,47.2294489156881,43.39228950861,68.4410929668145,86.1006778356632,102.008623593751,115.842376164988,106.849959359174,95.979381443299,0.31835857761124,0.28549484130481,1.94847722269619,0.180271803597515,0.0726869324658972,35.7817519993527,0.4565804392883,-0.0143822484941589,0.122232136488558,0.0660615435757725,0.441040365200052,31.1249191190109,45.8579524650702,42.7170955435563,57.3415004387822,71.3676885369132,82.6237419355331,108.672953136187,105.462204965178
"SWW_HiRain_Prel",3,"Kincaid",2021,93.1322505800464,0.409565202279715,0.360458259766198,2.41937273350338,0.221391923550604,0.0972473004510125,47.4966494019984,0.57004031070277,-0.0987294892407551,0.0337749421904415,0.0771901862616775,0.570230514337989,28.9253441319657,41.7491499333692,37.2721091735139,56.7574190676462,73.2410523610952,89.0942922636158,116.142613380775,95.1638050987335,93.573817486861,0.423709868117222,0.387314034598722,2.51221039350667,0.209006412822622,0.0909684158448951,56.240355094286,0.59271062931987,-0.0565797752341307,0.00657919759683045,0.0987432278143015,0.530550187791051,29.9991147616084,43.479881527531,39.935057584705,64.4944085051992,82.1556518903973,98.6849089091894,111.9875865554,99.8741222485029,91.4073385973061,0.334006498172913,0.297791877350486,2.01987491431594,0.1913911821621,0.0777536557182462,37.0084683483753,0.45621127953828,-0.0228957243138833,0.116649819073088,0.0622047603218678,0.474485635198353,29.3311469031563,42.8133722762574,39.5197964772209,53.9405116908963,68.0349382813953,79.6160060323216,105.366099707217,100.464063086952
"SWW_HiRain_Prel",4,"Kincaid",2021,98.8641855969067,0.423452110457986,0.370473992905479,2.49470377594053,0.218495574794707,0.0970686432790803,54.8225223369705,0.625782270592503,-0.0984646390245821,0.0262148510758811,0.0893520539973824,0.560397508542049,32.2894168606924,46.4060845091997,40.9673620810947,65.180713384768,83.6352960469596,101.699029058952,130.480860939453,106.922212419423,99.2035838725734,0.463997182936355,0.420720832465645,2.76974519050313,0.212253443953115,0.0939925533414161,67.3885437018055,0.688246459599982,-0.0628031282876884,-0.00618206159860285,0.119612566208423,0.540651403641835,31.9665230845674,46.2624280283556,41.6182033282065,74.0117211794253,94.33586714022,113.986631076863,127.660832551937,112.412535006839,95.1113262342691,0.381591767665101,0.33913364639404,2.25866799610421,0.197017036227328,0.0808666304802882,47.8904125436641,0.54241927266055,-0.0335818117794219,0.106707844450676,0.0836570625368146,0.492708045592727,29.9154047321111,44.0409146238791,39.953405267838,60.0831560030864,76.2206713571028,89.7806660366916,118.771423313415,110.984784237468
"SWW_HiRain_Prel",5,"Kincaid",2021,99.0320178704393,0.436517032845479,0.385268250240168,2.58074818473467,0.224287998576356,0.0988518318180062,55.6730506290361,0.646187217971636,-0.102699466477114,0.0254184692139714,0.0934421630862524,0.580031112766532,31.87497002305,45.7467402378798,40.5500243513713,65.4820656426892,84.6735250722288,103.257776922143,133.393727087598,108.485617512968,98.8769780500255,0.464019328816567,0.423436175903497,2.78206407843316,0.214925753750817,0.0950639789362229,66.5356572648236,0.686023615863681,-0.0629874174811714,-0.00487298113378818,0.118625136076606,0.550208661080261,32.1177995319699,46.361238544993,42.0404830972439,73.999582234602,94.5445892880938,114.419565885293,128.48109271095,113.19794810859,92.6477893691008,0.38378888415096,0.342199472618605,2.27126282558482,0.198990891116897,0.0823682442748691,48.4116678268186,0.531439342358967,-0.0354279554784558,0.106434210281525,0.0815931618706199,0.498381554830026,29.3672896196965,43.1479602310184,39.2078311011965,59.1114917999469,75.100884322323,88.7529292467342,117.736936008796,109.608745520421
"SWW_HiRain_Prel",6,"Kincaid",2021,99.1542288557214,0.440128746137713,0.389794506041694,2.60090510742248,0.229009224909397,0.100886850761969,53.4427855691651,0.652274534577798,-0.107166653145834,0.0241993806827506,0.0929024662460946,0.59563165827025,30.6849262870616,44.0505202386253,39.0758806197968,63.0160551425201,82.0068259374199,100.441440443,130.663323299224,105.29552986893,99.3091095189355,0.476183468006576,0.435889856529614,2.86555741296593,0.219126445137995,0.0966819488337937,66.9698058523,0.707070545816696,-0.0704790491862471,-0.0122939751322739,0.122505204616015,0.5634151009796,31.0962338349919,45.0660938794531,40.7997539795809,73.5023241649842,94.4989346027205,114.785761547722,128.95633597796,111.873486545107,94.8155533399801,0.39328662077182,0.352277638249122,2.31797552773476,0.202913718269042,0.0835929589111905,49.4723720654085,0.557340990980836,-0.0353905248965855,0.104722224927728,0.0865629050847793,0.510643830245679,29.7208044674546,43.9431719288563,39.9782444200947,60.9067263343084,77.7486513887883,92.0226359443411,121.892389292897,113.383304088208
"SWW_HiRain_Prel",7,"Kincaid",2021,97.3295307233601,0.408990696446434,0.363316779072513,2.40859322355718,0.233033288784256,0.101076980402797,40.2007030612817,0.594661900409384,-0.109127192239084,0.0317072267903794,0.0749409830564463,0.609580047883121,27.0893810402147,39.2884083858589,35.3566011201792,52.3754604347782,68.6973170191149,84.1760693460184,111.587873883455,89.5630866525701,98.692636072572,0.422273767429161,0.38901955258124,2.49375980326839,0.217330106794789,0.0941786204521068,49.7528345292735,0.622843627115445,-0.0656000822371382,-0.000211273774617507,0.0996731447358403,0.557462451039705,29.2558237481021,42.4357470042365,39.2861519130027,61.9790922596306,79.7442108959374,96.3428149923183,109.801003245323,96.2055832885136,95.012987012987,0.338857714057195,0.303986097785676,2.03868712324631,0.196445626599433,0.0801913566935124,35.9643384611312,0.481062797138252,-0.0281850963945494,0.118933060898089,0.0651369763648274,0.490518923021035,29.7561119154818,43.7413296303192,40.5198128585393,55.0483862594993,69.787461404463,82.0138617942389,110.158063415902,104.001596059948
"SWW_HiRain_Prel",8,"Kincaid",2021,95.2139782223348,0.371674440496704,0.32608368509472,2.20623548380732,0.210291769612271,0.0900896123112448,39.8304928573975,0.528729528776473,-0.0903673627874049,0.0413517451218498,0.0680582768408551,0.534273526350365,28.736629519923,42.1563787441514,38.0864951069996,54.3207074154961,69.4092077483743,83.1854196402409,108.142717765577,90.1472557748236,97.9661016949153,0.396825771989447,0.363069427968836,2.34878048675162,0.193750091434411,0.083615520057275,53.3753542055244,0.581105363597623,-0.0458782731349646,0.00545412183180893,0.101289337833216,0.482779175847286,31.5259454835133,46.1820563873521,42.7832475887161,66.8730019984834,83.6804049793856,98.9966320775461,109.606455359718,99.8939299923932,90.3963414634146,0.298774918364313,0.267303399959925,1.86460868228927,0.175021738335007,0.0702636820207413,32.5146470619911,0.403558981851839,-0.0173862746288189,0.118506895675607,0.0556733925706541,0.425950895433062,29.3978180252745,44.2644079310305,41.4083088950242,53.7242742853791,66.4131486398318,76.4636661330293,100.439914806356,96.9257161373783
"SWW_HiRain_Prel",9,"Kincaid",2021,96.9590958019376,0.35258558900917,0.307989905158046,2.10333984769158,0.213370569129434,0.0914793187882111,34.7674186026404,0.510751727841078,-0.0884690027169788,0.046769577286233,0.0573324604410582,0.543456760045624,30.5597569130944,43.3672555620417,39.2691419849438,53.2640741233824,68.3940542112543,82.2278613543899,107.743511434904,90.1398853185753,97.3407202216066,0.397504705203956,0.364959119834489,2.3382290633345,0.198868838959354,0.0860846816769667,52.2749075561312,0.57839215712816,-0.049212747190878,0.00151191153458406,0.098480416303489,0.497501081030269,32.0286351776639,45.7272964617727,42.4309734084831,65.688741202177,82.7214364950176,98.357471220835,108.823006143016,98.54940580169,91.9181034482759,0.297586333964381,0.264093485143639,1.85755853426477,0.180882731706137,0.0722369631019293,30.2364669577059,0.408688452249351,-0.0195978170222481,0.122377152571057,0.050880052789495,0.442647017328085,30.2498129314506,44.1942072399631,41.1475426644767,52.6218722300979,65.6377628398544,75.902977557318,100.910999914027,96.9620850293255
"SWW_HiRain_Prel",10,"Kincaid",2021,93.4032216824342,0.335832121592736,0.296050050877386,2.02755200599586,0.208751704985937,0.0898692978917671,32.840381198944,0.468690832797571,-0.087708634067674,0.0444475959458194,0.0514668933674857,0.528955314909799,31.0118153780163,43.5856086947033,39.9433260467595,52.6277897400624,67.1414305500337,80.4680454258948,104.780551729795,87.7958843486414,95.8947368421053,0.365336260785455,0.33643806290122,2.17227199686461,0.188655912422812,0.0816478486440089,49.2940223533197,0.523744121444994,-0.0448952543394016,-0.00108460846129052,0.0887324582531001,0.46659616960246,34.4322700558825,48.3572627359495,45.3369747432861,66.5459701233553,82.8004097438146,97.6129654765021,106.530755964338,97.2677442295618,92.2131147540984,0.251862416609413,0.219424961164058,1.68063398110246,0.174870555104501,0.0693693945750855,22.0796921984784,0.347041833422172,-0.018534955107385,0.119008053109612,0.0282341328735934,0.425155755573384,34.1267972412732,47.8964696783976,44.725813881505,52.6886688281577,65.2844798156553,75.0811871128967,98.9341026534495,95.2404736286038
