"Trial","Plot_ID","Loc","Year","X.Can.Cover_145","NDVI_145","GNDVI_145","SR_145","NDRE1_145","NDRE2_145","TCARI_145","SAVI_145","NWI1_145","NWI2_145","MTVI_145","ChlRE_145","BLU_145","GRN_145","RED_145","RE1_145","RE2_145","NIR_145","X900_145","X975_145","X.Can.Cover_146","NDVI_146","GNDVI_146","SR_146","NDRE1_146","NDRE2_146","TCARI_146","SAVI_146","NWI1_146","NWI2_146","MTVI_146","ChlRE_146","BLU_146","GRN_146","RED_146","RE1_146","RE2_146","NIR_146","X900_146","X975_146"
"AHR1",11,"Kahlotus",2021,86.5723657236572,0.383732378917557,0.356233754892742,2.30416272676594,0.199756148240356,0.0893115622632091,51.4152132760572,0.496693820482627,-0.0811547188833741,-0.0160110097368512,0.0815794379664945,0.501661767849897,29.9856854881557,42.8436488058793,40.1724116416882,60.8105597061094,76.4166456547326,91.7056568563269,104.38776651322,88.2799102494139,72.3240316534777,0.221331616882289,0.18871312571462,1.58190870044821,0.176522469313825,0.0778770782245564,13.1958284229567,0.239133281217054,-0.07347814659132,0.106880667102059,0.00525958143145034,0.430253947848444,25.9661977920413,36.712293066937,34.3404769080611,37.8156178164068,46.2200135834238,54.1067535847224,77.6649960377033,66.8292872777875
"AHR1",12,"Kahlotus",2021,75.7533145841704,0.388717612653521,0.360569307940254,2.33527575279385,0.187522025809288,0.08372894577789,57.8960571096641,0.440319946572231,-0.0826231188500025,-0.023979015900247,0.079621496799395,0.463971582756504,25.95687991096,38.6618623796614,36.1902597806573,56.9450935848326,70.5247300233006,83.6898580895202,93.9855500358815,79.2618564377176,60.8801460150071,0.230973576459234,0.199715089696403,1.61573361465839,0.170329924109488,0.0751479489891758,17.5385200843918,0.210088736652561,-0.0605252665825884,0.104757730970505,0.0118270997438792,0.412009408555263,21.6482274041617,31.4275768466714,29.4931359903078,33.6059638579572,40.7543421564095,47.434976511447,66.0851431816402,58.3489395710801
"AHR1",13,"Kahlotus",2021,85.2825745682889,0.398893615530458,0.375594838083631,2.40080871081236,0.197271316097703,0.0876277245865921,54.1223200678706,0.508601603929152,-0.0883637708839256,-0.0233116753428027,0.0904237588294718,0.494517323997467,26.396239552521,40.05299525846,37.8857752478232,60.0818817697531,75.3568759997902,90.1940190349176,102.379830998908,85.2938919240948,72.5595238095238,0.230742234183288,0.207939424022966,1.61503808873045,0.174284343527939,0.0771438821660372,15.1458838807726,0.250099234928956,-0.0616467589978288,0.11161252701233,0.0160919770683927,0.423829640352584,23.8281752626979,35.2593575084687,33.6623109312567,38.009282190372,46.3053495157739,54.1523374485625,76.5852794631323,67.4319566227902
"AHR1",14,"Kahlotus",2021,44.9067164179104,0.372291266788231,0.349325248580674,2.24560333744248,0.182394454355837,0.0817978285486472,54.9646009656375,0.249993167263121,-0.0727066476514607,-0.0182524960213432,0.0460818964980596,0.448529360985908,15.8699979457814,23.3143011941893,22.1112611006388,33.7256309306376,41.4795882792989,49.0060920861621,54.656896330536,47.0393645493778,30.0640060240964,0.2149809933708,0.183407310086162,1.56039821508285,0.168831488610861,0.0751406846399641,13.3992478205717,0.0965471274778096,-0.0644032417259218,0.107912698040752,0.00275785758889928,0.407501637087427,10.6303122821477,15.2677709850547,14.3226334233705,15.8075392734655,19.1078635071642,22.229010994465,31.4297216816741,27.532812124142
"AHR1",15,"Kahlotus",2021,83.6148320714424,0.419205613971373,0.390233621999852,2.53128525211333,0.200812103169311,0.0895063374265443,59.2240828284996,0.524089585878389,-0.0606350031023814,0.00975867500096881,0.0928104501156247,0.505618247215288,26.2020624694295,39.2723877603379,36.5936034768031,60.8008693162706,76.5873181094595,92.1034889718704,105.541195057113,92.8586441628615,74.7700137013114,0.272007546555899,0.236686753982192,1.77426531815879,0.179841314235419,0.0802762451620061,24.5448402549581,0.303825823934304,-0.0705395993741742,0.121911474247132,0.0273693742512902,0.440545568404272,24.1187275028129,35.3915692214108,32.8682812708409,40.321375631621,49.425431809494,58.2499109699069,85.5748670391067,73.8667214960513
"AHR1",16,"Kahlotus",2021,73.1916552934295,0.394188087313927,0.370535731855769,2.38222659751241,0.200599371177415,0.0901321286374719,54.6609663210609,0.431412068713001,-0.0605204953546384,0.00348536168137873,0.0737673470179242,0.50525237929453,24.9851787449372,36.2197027655085,34.2306653313114,53.3037218177965,67.0633528119711,80.7298932931722,91.5184980524371,80.5178024012729,61.1187709277132,0.23566077630559,0.20693719916138,1.63282130386526,0.181439304051129,0.0813805446191281,15.7845690573423,0.215193849180577,-0.0904859244710516,0.105208428135677,0.00999572533860877,0.445579063412849,21.9853527468882,31.4326344096867,29.6616263719715,33.3678345372069,40.8757862290513,48.2041201201421,71.3141429560664,59.1770283603191
"AHR1",17,"Kahlotus",2021,83.9109390125847,0.397796890493922,0.372605622023799,2.39722968584272,0.199027790083177,0.0890113659232862,57.233887903348,0.499143787153619,-0.0499138686933582,0.0171550760122429,0.0866097166173448,0.500818002338212,29.0517637909777,42.024777148536,39.5660896949623,62.4749448104316,78.5343976070338,94.3655368283853,107.450235320088,96.5561414918617,68.6239968682717,0.236786195974811,0.208068314062573,1.63566663709192,0.180077208289467,0.0812695622285398,16.5850426865442,0.24278175968754,-0.0983028541635489,0.108717446204358,0.0124601449917308,0.441507825098054,24.8060648479212,35.5272090237792,33.5231270865887,37.9279610263797,46.3340737633341,54.6360811004754,82.5959312444884,67.4979258905054
"AHR1",18,"Kahlotus",2021,79.4991856677524,0.431525303554671,0.404031694336974,2.63856142487814,0.209147740723807,0.0935290158197502,58.5891596859525,0.512936065298678,-0.0427777794509117,0.0269330869168207,0.0888169406253596,0.532984249590406,24.0430387896572,36.1780308831772,33.7908328881244,57.0146107003604,72.5716507972483,88.0665503279516,100.792859717497,91.7864196584366,69.365471775855,0.260512290111234,0.229468149930849,1.72960920703899,0.190521591179837,0.0849848453355476,18.172218978707,0.269901163501747,-0.103479179358639,0.118576321884342,0.0169124578270333,0.473546736417926,21.7860601783885,32.0661020968274,30.1039656752698,35.1030294250433,43.5221733947951,51.7666795150903,80.7550052032496,65.155815133339
"AHR1",19,"Kahlotus",2021,87.7373737373737,0.440227098967081,0.411445995704645,2.68535939342824,0.208055474644445,0.0929449141837169,59.7511175922092,0.577470666813033,-0.0439127367522522,0.0291980153507281,0.102312560111292,0.529593139692611,25.6638451564207,39.0379886494687,36.3521797386554,62.6090619764383,79.5474637299092,96.3696590877731,111.002824256163,100.938865841019,78.0278232405892,0.279833172398276,0.246706407497597,1.80537183270608,0.189943414042321,0.0849552258782197,22.3914793105856,0.326113448527667,-0.103570844336827,0.120758913645153,0.0280670577653439,0.471488800936507,23.4120256612552,34.7716382648243,32.4492327344572,39.552541015674,49.0087140745103,58.2843072811669,91.3699963410746,73.7764050911962
"AHR1",20,"Kahlotus",2021,90.7432563555211,0.434982480116394,0.402779752811849,2.6439774802314,0.19927941344041,0.0889187903159629,63.7054514566877,0.5902101975299,-0.0487185134178907,0.0186232095253031,0.107344292128083,0.501490543857882,28.0046215669406,42.4859342568665,39.2353193445599,68.0733597475758,85.6833281805524,103.000649097422,117.254814913662,105.584609221238,80.4863698764464,0.269462658519588,0.235220378713455,1.76473546127094,0.179712823106597,0.0804651079959925,23.7382626269204,0.3239895254683,-0.0932424308769532,0.11495405262236,0.0287433094443937,0.440555199332367,25.6963086500585,38.2123452834294,35.5890265732136,43.3314587293599,53.0668194580768,62.5669826385442,94.8666270330848,78.2068678875285
"AHR1",21,"Kahlotus",2021,79.2730844793713,0.398040681873109,0.375594005052944,2.40299003985577,0.196759961588349,0.0874675319140847,54.347143045638,0.471764662131658,-0.0525824490627175,0.0166834296150829,0.0841623100766524,0.493370322442635,24.8651226856462,37.3988359167614,35.4479256464029,56.2358641574714,70.5403658842875,84.4686255035042,96.6371159446389,86.4256254138242,66.1890547263682,0.240253640389373,0.213577157619782,1.65034831543293,0.177271341429193,0.0789678473366237,16.9462915178768,0.237541269226423,-0.0757323247245694,0.123964956894304,0.0156587197555405,0.432950500819501,21.6984608850645,31.9358934299338,30.2578259636391,34.6957440213898,42.3597465644037,49.7278465808269,74.1329517659093,63.3981480816212
"AHR1",22,"Kahlotus",2021,63.1469620910507,0.410647221246368,0.383041594176002,2.51131953128174,0.200397176013487,0.0893847009520059,56.6817673495106,0.387719112517978,-0.0686989998159774,-0.00598218479936292,0.0674168697832647,0.505517579880877,19.9416031177623,29.8684231083818,27.9445116427893,45.5084121057544,57.3178444556556,68.9443209230792,77.8900227596509,67.3384649864748,53.8756983240223,0.251601813871206,0.219508645862299,1.69882676576848,0.180272398200254,0.0807870837829525,19.2744317754338,0.202486965536883,-0.0760608015995159,0.10776334657171,0.0135403280231611,0.443244408428435,18.1764288173712,26.5617452933097,24.9180916238828,29.0298115174339,35.4565916209491,41.7605588100864,60.2781597946614,51.4662740456562
"AHR1",23,"Kahlotus",2021,69.3353763646811,0.401824684679603,0.372411038436705,2.42430945395715,0.18998276359318,0.0847707296286368,60.2141970384444,0.416609498463803,-0.0738289658662981,-0.015597964811483,0.0757769733420876,0.471974147991615,23.3733405325702,34.7036916870393,32.3499519543966,52.4771730419529,65.2384846818662,77.6520616322707,86.9822672985402,74.5696145041793,60.0928972324366,0.242506781709669,0.209226164970553,1.66208159009546,0.17017236783074,0.0761566445662778,20.4163056821605,0.217724149240587,-0.0618791859407527,0.107891076619001,0.0153558020635165,0.412081385825505,21.1703022676302,30.7673455496841,28.7596231956709,33.5902547112256,40.6245789612814,47.4081693522301,66.6332438871188,58.5592215164534
"AHR1",24,"Kahlotus",2021,78.9243027888446,0.413665682757404,0.385807809650822,2.51508271101558,0.205549565900962,0.0914518985581098,55.059411595136,0.488120400118603,-0.0853720182021753,-0.0201418913941424,0.0827977183109384,0.520533641684902,24.2300982125364,36.4314562989766,34.0402804437018,55.2381187564666,69.9997258768099,84.4967824420177,95.9398701724002,80.2984092980664,66.3382264226825,0.254609010740706,0.224427375353804,1.70520169071125,0.186655064339417,0.0828969254683435,17.6067122902972,0.252273155218832,-0.0602030408505549,0.112184197161846,0.0159707164525835,0.461445164662574,21.1012078714973,30.9559331524259,29.1078093479517,33.7119901603672,41.6323198202966,49.2844506503061,69.571905386406,61.3450274653979
"AHR1",25,"Kahlotus",2021,71.0124583260221,0.375676031435274,0.351879518509232,2.26429018710272,0.187682656840322,0.0836501367946234,54.3551104753825,0.398912827683957,-0.0712687474593178,-0.00891066587973314,0.071136115097884,0.464614958923659,24.5870125665584,36.4460115008304,34.4765515288227,52.6059589021445,65.2149193031407,77.4108472924715,87.5003448345123,75.4981892071829,59.4436569808646,0.218411792439074,0.190612875858497,1.57213936658593,0.166918309582487,0.0742731425122899,14.9650665242837,0.193973123919728,-0.0488762053571119,0.113201759777471,0.00934672596839816,0.40242285568004,21.4383065578658,31.0608165193251,29.3766820305357,32.7681795568691,39.5322370309859,45.9514676041844,63.5449825662834,57.3964496601186
"AHR1",26,"Kahlotus",2021,61.3559955173702,0.430423944614831,0.393991696777799,2.62734732297221,0.195672851818971,0.0878402176004136,67.0824499723748,0.394951910922409,-0.0772862795326849,-0.0209629867344697,0.0712435198126389,0.490191721361313,20.9546047105188,30.8863514656517,28.2473805264962,48.6413761438351,60.8769473643652,72.9761284653523,81.5175596693105,69.3144773135678,50.5764505764506,0.28075572572366,0.236487645194506,1.81923663833411,0.178322773438891,0.0800596650450352,28.3191819081033,0.212153928885724,-0.0641118134233662,0.0996129366935392,0.0186955994212561,0.436499005672105,17.4800546877593,25.2224957452993,23.004079497012,28.7969784276958,35.1794617052445,41.4294498033894,57.5777473356383,50.2514710516829
"AHR1",27,"Kahlotus",2021,59.001184366364,0.401906787480182,0.372857393819853,2.44926253222529,0.201218693606437,0.0901305637176348,54.7229913614971,0.354552648504905,-0.0699634960272612,-0.0108353804435979,0.0595994584247654,0.507251793196726,19.2842246234485,28.4898090035431,26.5783378965253,42.1269335598661,53.0382474896337,63.8334969520186,71.729456542825,61.9194142925699,45.6677265500795,0.240525696399854,0.205600784787191,1.65545161174304,0.18443685826445,0.0817193921508895,15.0266405051745,0.164058056212703,-0.0759650901752447,0.10673552917609,0.00583137854521137,0.454657538671105,15.100851772612,21.7752318120592,20.2806326711941,22.8638593738955,28.1873814086254,33.2900894003946,48.0817818510901,41.047770373425
"AHR1",28,"Kahlotus",2021,80.5043646944714,0.414852088857497,0.38866774587964,2.51763410276393,0.208507435705958,0.0928098379127784,52.8367105457412,0.499271677304234,-0.0640827224122882,0.00524618029402725,0.0841197494319416,0.530186023745157,23.6307860066016,35.9638197933082,33.7453602651006,54.4516520200663,69.2306704297262,83.792815646641,95.9101815327788,83.8059230996022,67.7976073739949,0.243061362480881,0.214115849880818,1.65976572113888,0.186207325454576,0.0826644118965959,14.8531896120801,0.246110827650114,-0.0821473937164938,0.115607926614792,0.0120200524781502,0.459871238692786,21.1957086211437,31.5141376296349,29.7222616985884,33.6178081783021,41.4918232329743,49.0737259944771,72.9228054177729,61.5010555003044
"AHR1",29,"Kahlotus",2021,84.7569242688359,0.416402971703194,0.387076540330494,2.50510137346062,0.193152751227247,0.0863855805706962,63.2485824002088,0.527760682023201,-0.0468502399197115,0.0207049239790687,0.0974597258032306,0.481985911319508,27.8404457900085,41.6766499557984,38.8104869882362,64.9612155508485,81.0973858246612,96.9383666827994,110.416486593778,99.852079904953,72.4990192232248,0.25353644297853,0.21983916429609,1.69725627370163,0.173824837703612,0.0779660958317211,22.0790878711913,0.274609242911352,-0.0830687843766181,0.120706905056246,0.0220226215528343,0.422932007724809,24.3255842662424,35.666101930623,33.2594063883533,39.6167693183981,48.2077037625128,56.5656184645959,84.9440093278187,71.5322775294607
"AHR1",30,"Kahlotus",2021,79.4117647058823,0.382310461098522,0.357739000507419,2.3020678209163,0.182539562027383,0.0816103174527665,57.8288242563447,0.453985600465308,-0.038140628341895,0.0228019219087481,0.0850795334780969,0.449872208824357,27.6702688330572,40.8633657748245,38.5917355294578,60.3721846089228,74.3665646648612,87.936239050337,99.1370957344835,91.3644613145941,64.638783269962,0.226893106328527,0.197202712041947,1.60252737181604,0.16278682420619,0.073243500794059,18.5286828340541,0.219131740988174,-0.095631478924388,0.10931230908602,0.0150296315593758,0.391098049028734,23.4375724016665,33.9206694288737,31.9402805110653,36.6019158117129,43.8946198494237,50.9251150512324,76.7305678934379,63.1206869297392
"AHR1",31,"Kahlotus",2021,39.7711511789182,0.421667711669387,0.393381401287598,2.58260575812031,0.199268120353253,0.089383829830702,57.902313276601,0.250738854410261,-0.053393842745276,0.0056506961615319,0.0449444237635703,0.50149626434704,12.1979963808912,18.5634228007609,17.3436201258186,28.7722258040402,36.1165511205417,43.3637335373139,48.8039876935905,43.591165902347,32.1190893169877,0.244199641871982,0.210727403483597,1.67046796334152,0.180793624359821,0.0798524933504167,16.430246365125,0.117131971356376,-0.0986014583060298,0.104112141270465,0.00607711801679687,0.444316985894304,10.2677531204862,15.1868152970397,14.2177909334315,16.2625999151627,19.8921403630853,23.3474703151476,35.0654535792264,28.6077257432377
"AHR1",32,"Kahlotus",2021,82.3698901494688,0.410156459070993,0.383697237765996,2.47372581413186,0.198295457397261,0.0884632962168981,58.0984754822814,0.505161029120755,-0.0548446962024599,0.0090045370974901,0.0902893591275916,0.498015542658336,26.8440356633761,39.8444512564477,37.4004214041056,60.552887196728,75.9893524821988,91.0791174464602,103.320562988758,92.0982585799272,73.3841684822077,0.25148542137815,0.220697671963135,1.69380850690343,0.176613747737841,0.0793263952266576,20.2370003201055,0.275712484320415,-0.0892405528035634,0.108330342244726,0.0212361431479671,0.431730627794783,25.1134001034392,36.5434214013621,34.3171080948595,40.2003200134688,48.9859717500077,57.5375687281174,85.5392561413686,71.2103902685551
"AHR1",33,"Kahlotus",2021,74.582338902148,0.418914290073731,0.389947408764012,2.54475089446339,0.203277825792478,0.090526555996411,58.8325374383581,0.467166573830394,-0.0623815654804194,0.00441775286514863,0.0811060785849779,0.513876805872015,23.4754017994548,35.3229123413545,32.9114082788681,54.4089151315796,68.7868155315612,82.9261705481297,94.290143293068,82.6148814250852,68.1060453906407,0.252028265943982,0.220913307508714,1.69605202500451,0.18175020146215,0.0811570331653095,18.613186571562,0.256401675219416,-0.0776416360691003,0.114241126203774,0.0171774736451104,0.446613705620507,22.3370597299957,32.888383371803,30.8670437756072,35.8640444342338,44.0087327649564,51.9071845406603,76.1588319954193,64.8492379275145
"AHR1",34,"Kahlotus",2021,61.0031464001481,0.389974155854478,0.363136525913195,2.37109079478979,0.193595004121477,0.085996144747773,54.1622988741865,0.355699232484736,-0.0616976235680595,0.00154062561825299,0.0618712676638703,0.483523446382547,19.9712541983577,29.9555578378183,28.117042063722,43.9330344274511,54.8858128581638,65.4873499902381,74.1711255003178,65.1650534467133,46.6728971962617,0.224783353616435,0.195031058591071,1.59662731878978,0.173799634588021,0.0772184446518067,14.1754572780324,0.156711498841359,-0.0671203947355821,0.113065102906163,0.00634233059589932,0.422838926508843,15.9310472415115,23.3267783162491,21.9803797734011,24.4868180317979,29.7628063831358,34.7889500910425,49.8908708456945,43.4264296683094
"AHR1",35,"Kahlotus",2021,65.5428329092451,0.398683615754098,0.375204518936534,2.40641837221764,0.206029921868846,0.091514041668873,50.3988553888002,0.390644848837985,-0.0741069720362891,-0.0099312123974533,0.0651751063790323,0.521508037524953,20.014764829692,30.0886677343145,28.4427030912714,44.2391686611264,56.0487228089321,67.5881350071419,76.6632587077009,65.7523810622162,51.244635193133,0.222202713354998,0.198343745890264,1.58327532626972,0.185365070943953,0.081584827243716,9.92422372601001,0.170052388836967,-0.059181330386333,0.115019236012111,0.00402103980202593,0.456799817469887,16.2999334773959,23.9325493835996,22.8039629619225,24.6958268396649,30.4937752959066,35.9673064539187,51.0447209178671,45.1417411251158
"AHR1",36,"Kahlotus",2021,71.0144927536232,0.408861956211826,0.378137822580151,2.4924414006151,0.19262125684395,0.0855409251941514,59.7748444103979,0.434159673022468,-0.0840669107412612,-0.0277229538318982,0.0780162206213344,0.480279927019591,23.1058718885442,34.7996369115503,32.3233435471776,53.1140806452669,66.3043909921208,79.0609899994007,88.2928629757091,74.1164647219415,61.0009442870633,0.249201237899358,0.21467432478556,1.69206630655516,0.172621263236751,0.0766821706300114,20.4462804364215,0.227075729422444,-0.055607720859229,0.0991354356350777,0.0165844484259469,0.419508000769906,20.4659505330894,30.0040879540102,27.9915466111992,32.9360287391592,39.9748485736296,46.6971197826181,63.6437693861091,56.6356987571222
"AHR1",37,"Kahlotus",2021,80.0293994120118,0.411717434317802,0.384287293857754,2.50175624690086,0.204671150527114,0.0907283859186174,55.1420724703456,0.492633156994999,-0.0783411031295672,-0.0148204768724457,0.0837936815372779,0.517552252202104,24.7452346363382,37.2437532481982,34.8416125896445,56.3363587988474,71.359289230833,85.9983890567632,97.2636042233311,82.6523180220071,70.0742311770944,0.25571244346275,0.225913507277509,1.71168416723359,0.186695171538513,0.0825874569190395,17.86989177228,0.267645653586726,-0.0522522020485144,0.108155127313327,0.0174085819210966,0.461561715603051,22.4382143598816,32.8474539123327,30.9074631168084,35.867878775331,44.3441749515444,52.4592204894559,72.3817875847735,64.8036912910566
"AHR1",38,"Kahlotus",2021,75.993221615515,0.392006939490581,0.367302607591914,2.36489249469704,0.192709200011872,0.0852603787838929,54.8139266025139,0.445404211949698,-0.0700442086830295,-0.00829179022637985,0.0795114219706541,0.480240297172611,24.4659928727525,36.8930084263165,34.7955470266475,54.7349498202534,68.3310814031726,81.3872011770221,91.8147628455526,79.38318467488,65.1908396946565,0.23732812173761,0.208194285755395,1.64157457273198,0.170864375752339,0.0757978712723844,17.9666221403408,0.231118427985437,-0.0538479553455994,0.110974976766529,0.0160120956912837,0.414122502094607,21.993788883794,32.251912545264,30.406175815117,35.0169317115999,42.4481061097314,49.4913143176136,68.8405879986541,61.5361903964129
