"Plot_ID","Trial","Loc","Year","%Can.Cover_154","NDVI_154","GNDVI_154","SR_154","NDRE1_154","NDRE2_154","TCARI_154","SAVI_154","NWI1_154","NWI2_154","MTVI_154","ChlRE_154","BLU_154","GRN_154","RED_154","RE1_154","RE2_154","NIR_154","900_154","975_154"
"1","Dry_Elite","Harrington",2021,86.1009085636961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","Dry_Elite","Harrington",2021,91.2901824500434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","Dry_Elite","Harrington",2021,64.2396127470754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","Dry_Elite","Harrington",2021,63.8432775158511,0.188565442193622,0.18976136842499,1.47333692503512,0.134688485658054,0.0519505120447784,14.8813867910212,0.242639052936415,-0.0154021644058933,0.0744606358299472,0.0344869484949774,0.31250112269303,33.9527704100401,47.7839947214912,48.021644550107,53.651551875584,63.3602001320844,70.4097522327467,84.2165211275263,81.2911511641106
"102","Dry_Elite","Harrington",2021,56.0376492194674,0.161698190153018,0.164891903224539,1.39277826694391,0.132355607607352,0.0511464006341745,7.75161741158793,0.153773354132356,-0.0086192960137661,0.0819164961624298,0.0152354289517333,0.306122829298123,24.9414349302938,35.0751151538465,35.3870455598286,37.6013368319062,44.240552734239,49.0566275503469,58.7405491773773,57.5117312062284
"103","Dry_Elite","Harrington",2021,76.4696408439362,0.147582238856831,0.153489542095832,1.35031480108283,0.125440134203313,0.0490227396059077,5.90725988165712,0.105975085016597,-0.00707197957122833,0.0792851455931664,0.0102225951247924,0.287849780108091,19.6526143464814,27.7337180889482,28.1250385398864,29.444722752635,34.298939880802,37.8436699154085,44.9407786151269,44.2033488879446
"104","Dry_Elite","Harrington",2021,54.8341989612465,0.169838934417129,0.168278952236335,1.41805672857896,0.134636135876219,0.0516456911332484,9.58465760379902,0.174211002656291,-0.00360622846573269,0.0883610116494649,0.0168499180064737,0.312612575360683,27.0015394064264,37.6067669796785,37.6140502672744,40.4593978021325,47.7890481318214,53.085674719989,63.757378803169,62.9412039079869
"105","Dry_Elite","Harrington",2021,66.8808997790721,0.152303929269512,0.15302963494137,1.36541595903511,0.133038975063104,0.0507981218051991,4.8753209407889,0.101326742071275,0.00238020725250442,0.0923576689115282,0.00660399231445125,0.308715168417115,17.4970138258332,24.4057102808037,24.5164368543404,25.4794073029933,30.0345941714812,33.2982806444565,39.8453483889826,39.8143861669087
"106","Dry_Elite","Harrington",2021,80.1008303677343,0.158625697605839,0.157565148796797,1.384394614104,0.133033030575418,0.0507378928382508,7.11126687168416,0.140836601771771,-0.00148843084705463,0.0889465235137076,0.0107329681197897,0.308659978392398,24.3244298067833,33.7539462904716,33.8018637444775,35.6298131459575,42.0021298956167,46.564440495888,55.7589537170636,55.2624886272894
"107","Dry_Elite","Harrington",2021,59.158814065732,0.15967629568691,0.160561944537169,1.38839183793972,0.135927683926338,0.0504891794851602,6.32643209050289,0.124539226631866,-4.91421059126432e-05,0.088875116731547,0.00935618805759613,0.316247948960884,21.3299013735015,29.3784842996065,29.5268027878408,30.9937681785857,36.7820730287535,40.7467474860371,48.6811067989707,48.4094839605099
"108","Dry_Elite","Harrington",2021,43.7623436471363,0.200414261537661,0.20212607087295,1.51382073172537,0.152179556310834,0.0550830765373557,12.5092805208399,0.243709166984766,-0.0127959603796298,0.0871679635959068,0.0284417245869843,0.360582222750538,29.7352026355121,41.7384192040512,41.9881788341797,46.5015535956616,56.5589503812786,63.2681493363153,77.205774658332,74.8052854887179
"109","Dry_Elite","Harrington",2021,68.9674952198853,0.195060085170367,0.199020650877724,1.4965563530796,0.154644094505992,0.0543631461246342,10.1241313090165,0.234878897596112,-0.017599409609998,0.0795348369284539,0.0249315782572737,0.367314170938594,29.762920714082,41.2427963329712,41.6791644112317,45.3609718248879,55.5136605610597,61.9995010023734,75.2491073784607,72.2697279733861
"11","Dry_Elite","Harrington",2021,87.7092604365332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","Dry_Elite","Harrington",2021,67.3592032967033,0.190523624251779,0.192972458689833,1.4843283086498,0.150791651795206,0.0511967826508991,10.1500913294091,0.20794653519989,-0.00875818376067051,0.0859186542019256,0.0215864797730745,0.357210879444444,27.0633627752887,37.8729003427949,38.2048998513302,41.5326015512696,50.7528163147897,56.3912740469308,68.0906209335325,66.3306953858226
"111","Dry_Elite","Harrington",2021,78.5513229498968,0.213049457371469,0.212164310312662,1.55883331927496,0.15171120732165,0.0553151678444262,16.3221611683597,0.255177088059194,-0.00647230069559392,0.0921628153184635,0.0335362746802841,0.359501531844741,29.4936337980905,41.5597376273589,41.5975162497408,47.3716317483077,57.5726427744912,64.4916891129634,78.555330260076,76.9257528343155
"112","Dry_Elite","Harrington",2021,82.8448418612353,0.187053290817196,0.183457096943025,1.47215486698202,0.140128744672965,0.0518479679886286,13.109347718997,0.228490946373548,-0.00575361994037999,0.0864979504697095,0.0254126898025427,0.327779940580136,33.0853777511362,45.5233123263083,45.3647331120322,49.9760198414375,59.6780030879795,66.3615654005063,79.7634867019709,78.2855167101392
"113","Dry_Elite","Harrington",2021,70.2147381430558,0.150967619588041,0.147584601307795,1.36065496780568,0.130214549746998,0.0472419372836872,5.22038863611392,0.121529024323589,0.00108714831078506,0.0944950919264586,0.00703468748761829,0.301362813793765,20.8110987585039,28.9046710307142,28.8210159113931,30.0057550739281,35.4199107468551,39.0102429321871,46.9533647240315,46.776167250609
