"Plot_ID","Trial","Loc","Year","%Can.Cover_159-V2","NDVI_159-V2","GNDVI_159-V2","SR_159-V2","NDRE1_159-V2","NDRE2_159-V2","TCARI_159-V2","SAVI_159-V2","NWI1_159-V2","NWI2_159-V2","MTVI_159-V2","ChlRE_159-V2","BLU_159-V2","GRN_159-V2","RED_159-V2","RE1_159-V2","RE2_159-V2","NIR_159-V2","900_159-V2","975_159-V2"
"131","SWW_DH_SP","Spillman",2021,91.5080527086384,0.36013002373211,0.323935672968525,2.14348254894017,0.193468442610069,0.0774837057686547,41.7874758321146,0.492426480152321,-0.0454601550540499,0.0862540336004797,0.0749443594089588,0.480991598291986,27.4597889279904,40.929658084894,37.7042104712856,54.4716656937501,69.0714466126009,80.7872284690267,105.131105723423,95.8283807702969
"132","SWW_DH_SP","Spillman",2021,87.5573921028466,0.296776021229702,0.270857438871729,1.85707150133364,0.176330001569439,0.0680160159053515,30.3293113833496,0.388209431125915,-0.0319401452963173,0.10056180398016,0.0548170132540492,0.429755725653688,26.8422391051249,40.1172787038043,37.9276995844542,49.2075598188209,61.3707704876667,70.4379586991687,91.6965058041895,85.89005459299
"133","SWW_DH_SP","Spillman",2021,90.0849858356941,0.328467911017032,0.297476978864747,1.99335435869599,0.183364469301174,0.0714895923756509,36.5975607930548,0.44211564012495,-0.0415378165898582,0.0889778772699208,0.0663638155424881,0.450350670819794,27.3866249630914,41.0511061914822,38.3373742295532,52.5801190497334,66.0442743814645,76.3036232439098,99.0191873652253,91.0001276177311
"134","SWW_DH_SP","Spillman",2021,87.8256750355282,0.305127396988261,0.279022134722014,1.89076345690307,0.182036616668937,0.07007641751898,30.6677675600969,0.400359421106143,-0.0389930509351457,0.0932474882274874,0.0558936829873908,0.446520227315531,26.7705971982394,39.9992970093292,37.7964504080046,49.2471479991786,61.872732619077,71.2688437412466,92.8108185044973,85.7478941407969
"135","SWW_DH_SP","Spillman",2021,94.9655537890832,0.31959982207335,0.288602900095118,1.95211481885308,0.181638498107747,0.0697606848157847,35.1143525047033,0.453478288474887,-0.0363242958211305,0.0930656600815126,0.0661854156709754,0.445073766474391,29.2341633100728,43.6816196380081,40.8075495324129,55.0926302700822,69.1906997707011,79.6444720363966,103.103272175795,95.7434350417942
"136","SWW_DH_SP","Spillman",2021,94.3053510063819,0.303451838654834,0.277718124456968,1.88352060334236,0.179270022339297,0.0683924052044476,31.823726214913,0.427583632547793,-0.0331838523438751,0.096055690910423,0.0611060999217232,0.438071954611313,29.7734853048544,44.2986442182746,41.9049216488311,54.6984723813243,68.5484076432044,78.6789295765871,101.856654745931,95.2065195587524
"137","SWW_DH_SP","Spillman",2021,97.7673935617861,0.32790611332156,0.298916161783192,1.98620507035339,0.188393489173458,0.0723541553592334,34.9774082569999,0.478990681829387,-0.0445817260337945,0.0882396332261341,0.0696043699196889,0.465054527073234,29.7001402469345,44.3422710521022,41.602573899545,56.3186685874332,71.3560940417822,82.5456169547652,107.638995276617,98.3443627184435
"138","SWW_DH_SP","Spillman",2021,98.8993710691824,0.361543849997208,0.328240801986925,2.14598569279125,0.198675981994501,0.0774114102687406,40.4889876588891,0.534283624379896,-0.0504086456468856,0.0857971252293918,0.0801147481687711,0.497039536138061,29.3004267552434,43.9153432712924,40.726096041332,58.2522414477711,74.6565114617586,87.2834164772074,114.554133880768,103.434524472762
"139","SWW_DH_SP","Spillman",2021,95.973496432212,0.34418495238135,0.312603219309385,2.06285412332974,0.199008352357977,0.0769307122831029,35.6969220758088,0.493528678971551,-0.0467846846611979,0.0908785155035899,0.0688028852935845,0.498070206179152,28.6510171351915,42.3797456904137,39.5005353697745,54.2652128054465,69.6413232800528,81.3272282219856,107.064424709822,97.3711754823466
"14","SWW_DH_SP","Spillman",2021,94.6388005452067,0.383849966811738,0.344972184087768,2.26846347613436,0.209987720041271,0.0823611034385044,42.9815007404865,0.542823081267004,-0.06647436405303,0.0667961462456214,0.0777580159256643,0.533071991790145,27.4955205697467,41.3521180740244,37.8262949697476,55.7539342584834,72.4301261284544,85.5359027481497,111.74782628874,97.5265629449789
"140","SWW_DH_SP","Spillman",2021,97.1778487752929,0.331575082359233,0.300313679690093,2.00487929392569,0.193890487604396,0.0744202482391372,33.734875652518,0.481383102532113,-0.0475383709252568,0.0888653240779702,0.0661496295790908,0.482387257996519,28.5823715235763,42.984207118796,40.1164267862317,54.1200143172939,69.0729042642456,80.2625973094136,105.382093942959,95.6919789523217
"141","SWW_DH_SP","Spillman",2021,94.3618657098924,0.349474713897268,0.315868132772114,2.09376030088704,0.199063763798852,0.0769530260242426,38.0490526086312,0.492757279121264,-0.0479695831213802,0.0862633409783499,0.0690937122295938,0.49829775139034,28.6594056984011,42.6070819058865,39.5057927025905,55.0656185490207,70.7040448569455,82.6059396418377,108.000107559676,97.9248114345584
"142","SWW_DH_SP","Spillman",2021,92.6624737945493,0.268379036271934,0.241461107010798,1.74221298730347,0.185800148799645,0.069593328201648,20.3581352687365,0.371433011737957,-0.0354595926906043,0.102243709582172,0.0345300117008556,0.457507294731044,28.2520248267041,41.5438143519781,39.2288756397041,46.8222558328279,59.3484650557526,68.2966451623555,89.9279059729704,83.667099612864
"143","SWW_DH_SP","Spillman",2021,95.7281553398058,0.354034370622448,0.319661092146347,2.11085147582387,0.203439565342424,0.0791786268787878,37.9875489547328,0.506412264796486,-0.0605811044328547,0.0745724773338929,0.0695241568942938,0.512091045550244,29.3227178316431,43.1180101736488,39.918954253271,55.6098120516027,71.7231449011203,84.1499625089731,110.210473556671,97.4529774866605
"144","SWW_DH_SP","Spillman",2021,93.8308457711443,0.340719512180675,0.308546737745694,2.04680179058533,0.2074245334278,0.0807404627212646,31.7419363805512,0.477572137721993,-0.0534975648937953,0.0893776602709161,0.0595184382200493,0.524448521769256,27.0286382866515,39.9072005974614,37.1442529294411,49.7964613546913,64.5523804483352,75.965600612709,101.052398818314,90.6586248882035
"145","SWW_DH_SP","Spillman",2021,93.6595107338992,0.334607097788449,0.30379252781661,2.02374889669674,0.203490893675985,0.0794110465470029,33.4060509835305,0.468277169483787,-0.0531654832732412,0.0849231949007887,0.0591640142833649,0.512639855187252,29.4972463600342,42.7973735877627,39.9600107168985,53.2759000045256,68.7403018010633,80.7433574795571,106.375873545676,95.4140304236714
