"Plot_ID","Trial","Loc","Year","%Can.Cover_141","NDVI_141","GNDVI_141","SR_141","NDRE1_141","NDRE2_141","TCARI_141","SAVI_141","NWI1_141","NWI2_141","MTVI_141","ChlRE_141","BLU_141","GRN_141","RED_141","RE1_141","RE2_141","NIR_141","900_141","975_141"
"151","SWW_F5_SP","Lind",2021,55.0029256875366,0.108538208744914,0.110247977344454,1.24727073990903,0.107236954084421,0.0395047173966214,-0.0791670824785414,0.089213959129505,0.0458098264688472,0.176399713180917,0.00107176436348035,0.241892207398223,24.0742720443506,32.5601227167123,32.7152366403332,32.759862554452,37.5584644083423,40.7482471179902,52.935431434767,57.9676214941242
"152","SWW_F5_SP","Lind",2021,57.168458781362,0.107345497179601,0.109009091998722,1.24369216167779,0.10984525593303,0.0414091276371423,-1.16730066922546,0.091710117555194,0.0445814443505506,0.170863379601781,-0.000638932138152093,0.248284443205966,25.3851830050952,34.1765220487383,34.3426723869626,34.1354114886989,39.1817967120749,42.683455476942,54.9402968453225,60.0097480535031
"153","SWW_F5_SP","Lind",2021,53.4883720930233,0.105440539590533,0.108430887921845,1.23920550180733,0.108615834802474,0.0410285078739982,-1.28964243818445,0.0842805175910796,0.0373584428394814,0.166532742580817,-0.000323939510848331,0.245446065993965,23.2946059384729,31.5118029340494,31.734262261318,31.5241082848793,36.1254037946408,39.30467540125,50.884420168389,54.7933258997782
"154","SWW_F5_SP","Lind",2021,64.9305555555556,0.120696258016973,0.118463056976633,1.27982713125914,0.115905146744026,0.0433734933745865,1.29696897688676,0.117093869006598,0.037229774610089,0.17526927689136,0.000806837413171255,0.263810813418244,26.9834413582286,36.5170429680014,36.3979009197554,36.7625571629577,42.5514147816349,46.4983996350848,61.3272590369101,66.0051344763123
"155","SWW_F5_SP","Lind",2021,86.6245694603904,0.154550195517313,0.146368329348549,1.37446463477045,0.127284969419634,0.0477617143214223,7.48982058488596,0.200018773283968,0.0303999203309281,0.178747205044557,0.0118524799041087,0.293770653478405,34.4864986426017,46.5310945523336,45.8139770484903,48.4292812839609,56.8820288179074,62.7190687365682,84.5222176673028,89.7104732911428
"156","SWW_F5_SP","Lind",2021,83.9152833428735,0.180159256638769,0.171753629864369,1.45078535369626,0.130235935363055,0.0504290218150603,13.7492879089583,0.225895163162895,0.0318589630642573,0.178876109432693,0.0252511104838072,0.30117185717077,33.1818281391209,45.1975773209465,44.4761733946374,49.2967265976813,57.8909366780181,64.099224973825,86.2564775560591,91.8202538269338
"157","SWW_F5_SP","Lind",2021,45.6601466992665,0.0968352943734312,0.0996058818709439,1.21723569597333,0.104578055996331,0.0391392477551552,-2.70621441976446,0.0660731332064234,0.0439454537914643,0.17251729106822,-0.00203020032880534,0.234906551985129,20.1852425671057,27.295557351452,27.4798041956184,27.0333657552216,30.8287897564575,33.394409213002,43.2064319134164,47.1584737688577
"158","SWW_F5_SP","Lind",2021,65.5508216676811,0.0992219278835172,0.0997350594933235,1.22303630160333,0.103180023071065,0.0369709726972628,-1.31055615950183,0.0971876293492943,0.043688474534474,0.177741897067452,-0.00210529406524493,0.23125290542522,28.4642715812221,38.4961096269957,38.5739560381689,38.2588919835807,43.700274057129,47.1063937115774,61.6776690598385,67.288459617659
"159","SWW_F5_SP","Lind",2021,77.0374776918501,0.165903503231096,0.157573598974049,1.40677699396252,0.119033223835138,0.0448330456065668,13.3348087364487,0.19098003484728,0.0388824957959008,0.177984843526066,0.0220468404090302,0.271837768707323,30.9762391700232,42.4899748254999,41.8280063171647,46.1124484768661,53.5566736501285,58.7092557630815,77.6329457130652,83.7900918763455
"16","SWW_F5_SP","Lind",2021,47.4011299435028,0.0962603388689107,0.102671960729999,1.21519248840173,0.10664504420352,0.0426586170199692,-3.90495489594185,0.0681894687753766,0.0507536566740846,0.173727753430452,-0.0016258548441354,0.240387801196268,21.4068270760568,28.5650413874394,28.975668773234,28.3267371483292,32.2265781167236,35.1851221518699,44.9882005070784,49.7734806441299
"160","SWW_F5_SP","Lind",2021,77.9469825155104,0.144325043444408,0.141397434244261,1.34468945142626,0.117065785966214,0.0440751622001508,7.53933405985491,0.168094237080247,0.0427808011713879,0.184154303696219,0.0140612035512949,0.26683658383858,31.5251784720541,43.1636274834723,42.9708171329358,45.4621176678334,52.6695826839984,57.6618953376071,76.5641745925427,83.3051575211411
"161","SWW_F5_SP","Lind",2021,81.6557474687314,0.15289671330291,0.148052640483605,1.36941371664116,0.113457171511545,0.0417075207283801,11.1640885547516,0.186559108212746,0.0425979455155094,0.185814154646237,0.0211529322705727,0.257262009018191,33.1102043859446,45.3606692918618,44.9635629995485,48.8130355667549,56.4072856370992,61.413049467807,82.0133125791873,89.1954646947072
"162","SWW_F5_SP","Lind",2021,57.0913461538462,0.115773354250435,0.116139469434136,1.26699367183128,0.110163232726988,0.0414456650105019,1.39129954274123,0.0987712525995116,0.0460476587424774,0.177887050516157,0.0023322265063399,0.249223338750322,24.7734008497701,33.2851143533932,33.3581106666774,33.7497161505578,38.7582296021042,42.2028480382061,54.9606160331884,60.2158919926418
"163","SWW_F5_SP","Lind",2021,48.6293206197855,0.108586640052039,0.109704058410837,1.24752256056577,0.108231986880772,0.040594903589139,-0.115073943414858,0.078905572886739,0.0483289985119297,0.181069503262379,0.000311252992507249,0.243972301765497,21.122680857954,28.4038754600088,28.5033463794625,28.5344976392747,32.6788624465198,35.4717780723217,46.3591905392513,51.0325778044635
"164","SWW_F5_SP","Lind",2021,46.5405085748078,0.101341234363782,0.104233608860716,1.22832875505193,0.103703878796381,0.0391829721815682,-1.10860991018578,0.0704810862200652,0.0507010925097432,0.177446383668006,0.000102487177808472,0.233322982518405,20.4587140848601,27.5971909574202,27.787976967103,27.6420561392961,31.4731895485433,34.1020602851177,43.9768931354109,48.648328162849
"165","SWW_F5_SP","Lind",2021,77.9097387173397,0.156280878782021,0.150841524825192,1.38106031044999,0.11888734097041,0.0448530422316442,10.1227665603238,0.181920307322653,0.0398963405447256,0.182969384484346,0.0182733002745218,0.272007884475881,30.9502812872965,41.9159884072411,41.5089606891758,44.8203825053944,52.0745138317159,57.1361485487719,76.1043990364367,82.3122065464749
