"Plot_ID","Trial","Loc","Year","%Can.Cover_154","NDVI_154","GNDVI_154","SR_154","NDRE1_154","NDRE2_154","TCARI_154","SAVI_154","NWI1_154","NWI2_154","MTVI_154","ChlRE_154","BLU_154","GRN_154","RED_154","RE1_154","RE2_154","NIR_154","900_154","975_154"
"1","Trit","Davenport",2021,97.4793875147232,0.328853785853164,0.28862103873576,2.01499118880037,0.199582992172223,0.0850422390733147,31.1557423399654,0.478846631639342,-0.0560773933667286,0.0679219722508013,0.054216019062766,0.500425147671405,29.8227949212961,42.6511571451967,39.0798613726354,51.8348359480129,65.5344317811194,77.8739260112464,99.6587036944935,88.7817142073789
"10","Trit","Davenport",2021,93.1399534194368,0.28344493324662,0.251010930717804,1.80789568187593,0.177862926080544,0.0791217782230716,28.1441169965596,0.389313203105557,-0.0480893485150608,0.0643535516331658,0.0445864924339286,0.433616660576137,31.506422906011,45.1453524654285,42.1508692626316,52.7943893996317,64.5429673135054,75.7030222864607,94.7856206413114,85.8823273522416
"11","Trit","Davenport",2021,93.1580028765153,0.304239675386844,0.269510811151971,1.89261685899343,0.178264932588311,0.0790776099375362,32.3731197018566,0.412865195951004,-0.0514218684109805,0.0621658788918539,0.0545088794478283,0.434906015277927,28.8067823919692,42.9806669495455,39.9147800212683,52.2488968132648,63.9212227256366,74.9728336403495,94.0212943272086,84.6384815698157
"12","Trit","Davenport",2021,91.9252187748608,0.291725681549746,0.259759770659484,1.84305970166482,0.17983875705804,0.0791365709058096,28.0747678414235,0.386124069943332,-0.0526649812473529,0.063521246080829,0.0465638575754447,0.439512518416541,27.8139417584675,41.0084374263387,38.3269573029534,48.6715488582285,59.7276935651231,70.0521138790078,88.3575901802708,79.3138428234341
"13","Trit","Davenport",2021,90.829346092504,0.276915157152109,0.245066602004946,1.78355034351545,0.175966657268437,0.078132341821298,27.3012689207672,0.388762838807786,-0.0432217974432254,0.0689827241800582,0.0431569976143116,0.428079979126666,32.6010694938375,46.7915892197946,43.756288538193,54.2733305506982,66.2347474023506,77.5458908498399,97.0593529218502,88.7442682435585
"14","Trit","Davenport",2021,88.6016451233843,0.263089673802786,0.231594901652939,1.72926201649253,0.16272092964659,0.0731080049524037,28.9200440630949,0.370319855154807,-0.0391636825242388,0.0676208028970351,0.044281650872187,0.389663110630915,35.1224175380409,50.4648359856371,47.2521098529539,58.3896199285555,70.0438503439864,81.1629029276651,100.500736373701,92.7197706501869
"15","Trit","Davenport",2021,93.9568345323741,0.285639799483882,0.253839242914658,1.8176577394544,0.172005042757043,0.0759364557713383,29.7302171375118,0.402569945371679,-0.0490040209867647,0.0635202644349795,0.0514311942919289,0.416500521217121,30.5728871618204,45.625170888793,42.684278399243,54.3691528511529,66.0858407348004,77.041838732194,96.3378486888697,87.1519767313846
"16","Trit","Davenport",2021,94.1837144003209,0.256889544002482,0.225805228047151,1.70432597125132,0.16174563437849,0.0725988473452831,27.8564915677364,0.338514782333232,-0.0335878988855559,0.0741241246416635,0.0387748625898515,0.386766458047589,33.4057774126649,48.0470156007728,45.0501744178024,55.0215917123647,65.9290444811397,76.3057421789526,94.6559929264794,88.3269066975308
"17","Trit","Davenport",2021,94.3302315516122,0.237665811209396,0.207227017284151,1.6393727691318,0.163644888792584,0.0748420324634263,21.4533514659949,0.325440014288416,-0.0346500606662599,0.0772477285378669,0.027167242661402,0.392461675835639,34.6028366719429,49.2453059771743,46.2597742559269,54.0337931962708,64.7178111227461,75.2777977898947,94.1285738836776,87.6306316676921
"18","Trit","Davenport",2021,88.1701285855588,0.220854270823521,0.192014304720718,1.57561027211056,0.16160292125186,0.0760054352769864,16.9435918536095,0.305726078073676,-0.0372394284076741,0.0746498568533929,0.019667933572222,0.386442269548232,34.0769901128726,49.007825408611,46.2417603210705,52.2531948111403,62.127643621751,72.3834729730241,90.4708528947,83.8899389747824
"19","Trit","Davenport",2021,91.633213606592,0.290835291081177,0.256636992493114,1.84045042913848,0.171487777855806,0.0812039532205941,31.7767706263659,0.423533924132467,-0.0394847686170795,0.0741152710716697,0.0552360318001677,0.415418656208894,32.7424109050294,48.5559281668325,45.2102269423434,58.1030972849545,69.776938404358,82.1608797515718,103.075965003606,95.0958176901878
"2","Trit","Davenport",2021,97.8148784679597,0.344142205228693,0.305715748638442,2.0752357571603,0.203540329702841,0.0896953970480186,35.1440722913261,0.508678816261803,-0.0550650020473829,0.0684867243161886,0.0631873566638241,0.512416720099863,31.8435894657176,45.0645747012598,41.4152266678084,56.1624967345221,70.911309389599,84.9728509141285,108.799758110182,97.281644093135
"20","Trit","Davenport",2021,92.65057621222,0.293887611532246,0.257330615169944,1.84461615793921,0.170284703260867,0.0786528731605867,35.449905479263,0.432375227157801,-0.0421342668689357,0.0684653744997112,0.0577217899024196,0.411442791662472,36.6811307881569,52.6498275535027,48.7554112853084,63.19653664694,76.1056952475619,89.13615658355,111.133014167491,102.095026618192
"21","Trit","Davenport",2021,97.46,0.298587648884084,0.265025039285212,1.86572920248648,0.173782403021727,0.0781095006409574,32.6590892829904,0.443349805246639,-0.045108755473484,0.0699288647697972,0.0603191260696823,0.421542160087726,32.1607469844131,48.1993539021782,44.8864232103861,58.4769149625761,71.0232504872522,83.1211425549933,104.536960202682,95.3838692944948
