Plot_ID,Trial,Loc,Year,%.Can.Cover_168,NDVI_168,GNDVI_168,SR_168,NDRE1_168,NDRE2_168,TCARI_168,SAVI_168,NWI1_168,NWI2_168,MTVI_168,ChlRE_168,BLU_168,GRN_168,RED_168,RE1_168,RE2_168,NIR_168,X900_168,X975_168
395,21_Wet_Elites,Farmington,2021,93.11564305,0.272700939,0.238487933,1.770785489,0.18157749,0.082606912,21.64044291,0.312292614,-0.035195023,0.121853986,0.02883004,0.445261257,22.80914914,33.67624038,31.34443048,38.00636336,46.48200756,54.90847375,75.17032489,69.95631875
396,21_Wet_Elites,Farmington,2021,76.68726524,0.267985886,0.230262461,1.752199591,0.175773959,0.080260476,23.38233652,0.298886162,-0.033816586,0.115127487,0.027105889,0.427959472,24.14857535,34.74668309,32.09751703,39.04627475,47.41859483,55.75260154,75.10182401,70.06918096
397,21_Wet_Elites,Farmington,2021,74.67084639,0.24585255,0.207331067,1.668576512,0.162686646,0.073907816,21.455958,0.154485128,-0.022704077,0.122561159,0.012865244,0.389757426,13.87292907,20.05324955,18.51254356,22.03361561,26.38134711,30.61494147,40.95323092,39.09290463
398,21_Wet_Elites,Farmington,2021,42.07132018,0.302114221,0.261549372,1.896034417,0.178746254,0.082568158,30.62795866,0.38007769,-0.044454523,0.10477364,0.045543603,0.437297835,26.13711206,38.48402058,35.29588132,45.99217731,55.94351801,66.11379068,89.05660507,81.27802416
399,21_Wet_Elites,Farmington,2021,84.22040636,0.229574315,0.19423169,1.608365034,0.168364654,0.076004753,15.57001973,0.115666897,-0.02367375,0.128406389,0.005906562,0.405881331,10.86738072,15.6184849,14.52340311,16.49563719,19.89966525,23.19107448,31.45523197,29.96832194
400,21_Wet_Elites,Farmington,2021,33.73988649,0.226868459,0.1891041,1.600010779,0.155584526,0.07036688,19.0337427,0.06476208,-0.015540461,0.131205016,0.004447604,0.369546416,6.53238682,9.312421377,8.618574399,10.00874397,11.89460411,13.70558614,18.38707749,17.80060645
401,21_Wet_Elites,Farmington,2021,19.11266413,0.242186572,0.205623997,1.654844525,0.183505878,0.082847864,14.6130016,0.158583023,-0.038405587,0.126317208,0.006255697,0.450889145,13.82770947,19.57030838,18.16106113,20.55241304,25.21023049,29.7875336,41.39725415,38.28011047
402,21_Wet_Elites,Farmington,2021,43.85496608,0.286213531,0.250010426,1.82239957,0.182546919,0.08359122,25.15084863,0.330860217,-0.043080937,0.115975541,0.03432885,0.447898573,23.37557989,34.45498684,31.90191226,39.8156299,48.71872292,57.67710498,79.30040599,72.60018451
403,21_Wet_Elites,Farmington,2021,77.39960569,0.248179296,0.217206344,1.672934082,0.183090418,0.082143183,14.9142179,0.29234226,-0.042429267,0.123845981,0.017945927,0.449292101,22.52932229,33.07459278,31.01375595,35.5517286,43.65129679,51.49667709,71.85479938,65.93025481
404,21_Wet_Elites,Farmington,2021,78.90763766,0.233531117,0.199036681,1.62173805,0.162571462,0.074092047,18.05408923,0.191338831,-0.028757387,0.125102154,0.013812672,0.389148049,17.60240495,25.62345428,23.86534549,27.68340849,33.12705129,38.4657597,52.3369355,49.3436541
